time	V(n010)
7.200448652535566e-01	-1.047803e-01
7.201345957606698e-01	-1.020048e-01
7.203140567748963e-01	-8.987520e-02
7.206460352306102e-01	-5.135846e-02
7.210000000000000e-01	3.704817e-03
7.210446287799832e-01	1.127664e-02
7.211338863399496e-01	2.383793e-02
7.212971522204030e-01	3.862660e-02
7.214823740144204e-01	4.293372e-02
7.217496191063520e-01	2.978351e-02
7.220000000000000e-01	4.286582e-03
7.220177352161503e-01	1.632401e-03
7.220532056484511e-01	-3.476917e-03
7.221241465130526e-01	-1.289558e-02
7.222426601032242e-01	-2.627247e-02
7.224796872835677e-01	-4.559484e-02
7.228953703504298e-01	-6.725182e-02
7.230000000000000e-01	-7.031024e-02
7.230427575321818e-01	-7.107793e-02
7.231282725965456e-01	-7.318240e-02
7.232993027252729e-01	-7.987832e-02
7.236413629827275e-01	-9.990047e-02
7.240000000000000e-01	-1.265966e-01
7.240684120514909e-01	-1.306763e-01
7.242052361544727e-01	-1.343025e-01
7.244788843604365e-01	-1.253346e-01
7.248435081896022e-01	-9.146994e-02
7.250000000000000e-01	-6.977636e-02
7.250484450567295e-01	-6.130910e-02
7.251453351701885e-01	-4.421740e-02
7.253391153971066e-01	-9.331956e-03
7.257266758509427e-01	6.211808e-02
7.260000000000000e-01	1.134606e-01
7.260775120907672e-01	1.282177e-01
7.262325362723017e-01	1.576027e-01
7.265425846353706e-01	2.159005e-01
7.270000000000000e-01	3.013066e-01
7.270504231655383e-01	3.087108e-01
7.271512694966149e-01	3.193180e-01
7.273529621587681e-01	3.223974e-01
7.277563474830746e-01	2.869924e-01
7.280000000000000e-01	2.455168e-01
7.280457541362695e-01	2.338296e-01
7.281372624088085e-01	2.095677e-01
7.283202789538864e-01	1.571431e-01
7.286863120440422e-01	4.249780e-02
7.290000000000000e-01	-6.256998e-02
7.290380668867662e-01	-7.474422e-02
7.291142006602986e-01	-9.590071e-02
7.292664682073635e-01	-1.258871e-01
7.294884973615339e-01	-1.438510e-01
7.298122609441604e-01	-1.319196e-01
7.300000000000000e-01	-1.086489e-01
7.300376796488577e-01	-1.016589e-01
7.301130389465731e-01	-8.879062e-02
7.302637575420039e-01	-6.791417e-02
7.305641518413993e-01	-3.881525e-02
7.308329867050809e-01	-2.376437e-02
7.310000000000000e-01	-1.951616e-02
7.310188556330083e-01	-1.948765e-02
7.310565668990249e-01	-1.951122e-02
7.311319894310581e-01	-1.994418e-02
7.312828344951245e-01	-2.224131e-02
7.315845246232575e-01	-3.094869e-02
7.320000000000000e-01	-4.766865e-02
7.320306215431285e-01	-4.866168e-02
7.320918646293855e-01	-4.914967e-02
7.322143508018994e-01	-4.492355e-02
7.323465240719871e-01	-3.298350e-02
7.325087573515852e-01	-8.223838e-03
7.326767929940603e-01	2.767706e-02
7.328612581620984e-01	7.724321e-02
7.330000000000000e-01	1.197698e-01
7.330172981563392e-01	1.255333e-01
7.330518944690175e-01	1.367357e-01
7.331210870943743e-01	1.577045e-01
7.332594723450877e-01	1.943634e-01
7.335362428465145e-01	2.522298e-01
7.339251859424644e-01	3.138504e-01
7.340000000000000e-01	3.228432e-01
7.341559950185179e-01	3.362993e-01
7.343639883765418e-01	3.514939e-01
7.347799750925895e-01	3.765755e-01
7.350000000000000e-01	3.876059e-01
7.350831973432095e-01	3.929627e-01
7.352495920296286e-01	4.076223e-01
7.355823814024668e-01	4.505059e-01
7.360000000000000e-01	5.188999e-01
7.360665578745677e-01	5.308739e-01
7.361996736237030e-01	5.516518e-01
7.364659051219735e-01	5.799760e-01
7.369983681185146e-01	6.134030e-01
7.370000000000000e-01	6.134506e-01
7.370228463407954e-01	6.135889e-01
7.370489564445616e-01	6.136631e-01
7.371011766520940e-01	6.135496e-01
7.372056170671587e-01	6.123490e-01
7.374144978972882e-01	6.065705e-01
7.378322595575472e-01	5.880286e-01
7.380000000000000e-01	5.783563e-01
7.380835523320518e-01	5.752098e-01
7.382506569961554e-01	5.742238e-01
7.385848663243626e-01	5.904265e-01
7.390000000000000e-01	6.298798e-01
7.390668418656414e-01	6.389864e-01
7.392005255969243e-01	6.557310e-01
7.394678930594900e-01	6.831177e-01
7.400000000000000e-01	7.269898e-01
7.400534734925132e-01	7.296895e-01
7.401604204775395e-01	7.343199e-01
7.403743144475921e-01	7.402730e-01
7.408021023876973e-01	7.449999e-01
7.410000000000000e-01	7.445527e-01
7.410855575880211e-01	7.452456e-01
7.412566727640632e-01	7.504269e-01
7.415989031161473e-01	7.735189e-01
7.420000000000000e-01	8.133235e-01
7.420684460704168e-01	8.225023e-01
7.422053382112505e-01	8.408815e-01
7.424791224929178e-01	8.777410e-01
7.430000000000000e-01	9.480385e-01
7.430547568563335e-01	9.549759e-01
7.431642705690004e-01	9.678312e-01
7.433832979943342e-01	9.891775e-01
7.438213528450019e-01	1.022610e+00
7.440000000000000e-01	1.033261e+00
7.440876109701335e-01	1.036111e+00
7.442628329104006e-01	1.039533e+00
7.446132767909348e-01	1.038890e+00
7.450000000000000e-01	1.031140e+00
7.450700887761068e-01	1.029830e+00
7.452102663283204e-01	1.030250e+00
7.454906214327478e-01	1.043250e+00
7.460000000000000e-01	1.086127e+00
7.460560710208854e-01	1.092227e+00
7.461682130626563e-01	1.101783e+00
7.463924971461983e-01	1.109621e+00
7.468410653132820e-01	1.101913e+00
7.470000000000000e-01	1.092661e+00
7.470897136334167e-01	1.082378e+00
7.472691409002502e-01	1.057768e+00
7.476279954339172e-01	9.955190e-01
7.480000000000000e-01	9.195075e-01
7.480717709067334e-01	9.028777e-01
7.482153127202001e-01	8.703958e-01
7.485023963471338e-01	8.084646e-01
7.490000000000000e-01	7.056879e-01
7.490574167253867e-01	6.945292e-01
7.491722501761602e-01	6.723353e-01
7.494019170777071e-01	6.284763e-01
7.498612508808008e-01	5.418330e-01
7.500000000000000e-01	5.159158e-01
7.500918667606188e-01	5.018293e-01
7.502756002818562e-01	4.795280e-01
7.506430673243313e-01	4.534316e-01
7.510000000000000e-01	4.433210e-01
7.510734934084951e-01	4.454551e-01
7.512204802254850e-01	4.517078e-01
7.515144538594650e-01	4.718366e-01
7.520000000000000e-01	5.160129e-01
7.520587947267960e-01	5.210472e-01
7.521763841803880e-01	5.270566e-01
7.524115630875721e-01	5.218568e-01
7.528819209019401e-01	4.773244e-01
7.530000000000000e-01	4.594482e-01
7.530787806798042e-01	4.440581e-01
7.532363420394125e-01	4.133220e-01
7.535514647586291e-01	3.519900e-01
7.540000000000000e-01	2.648581e-01
7.540630245438433e-01	2.535840e-01
7.541890736315300e-01	2.330222e-01
7.544411718069033e-01	2.002588e-01
7.549453681576499e-01	1.502248e-01
7.550000000000000e-01	1.461017e-01
7.550728100032413e-01	1.426026e-01
7.552184300097240e-01	1.371919e-01
7.555096700226893e-01	1.325164e-01
7.560000000000000e-01	1.336349e-01
7.560582480025930e-01	1.337060e-01
7.561747440077792e-01	1.309646e-01
7.564077360181514e-01	1.139008e-01
7.568138169802070e-01	6.271453e-02
7.570000000000000e-01	3.155025e-02
7.570494464574887e-01	2.225121e-02
7.571483393724662e-01	5.077769e-03
7.573281909243624e-01	-2.160193e-02
7.575447099233363e-01	-4.567583e-02
7.579599662778354e-01	-7.873855e-02
7.580000000000000e-01	-8.103967e-02
7.581253808568914e-01	-8.599962e-02
7.582925553327465e-01	-9.199418e-02
7.586269042844569e-01	-1.025065e-01
7.590000000000000e-01	-1.128804e-01
7.590668697903421e-01	-1.122614e-01
7.592006093710262e-01	-1.063892e-01
7.594680885323944e-01	-7.889308e-02
7.597717237117033e-01	-2.808531e-02
7.600000000000000e-01	2.143231e-02
7.600394247265995e-01	3.098554e-02
7.601182741797983e-01	4.867902e-02
7.602759730861960e-01	7.794748e-02
7.605809154486227e-01	1.173094e-01
7.610000000000000e-01	1.517171e-01
7.610545229831508e-01	1.525174e-01
7.611635689494525e-01	1.525023e-01
7.613816608820558e-01	1.455388e-01
7.618178447472626e-01	1.168362e-01
7.620000000000000e-01	9.997141e-02
7.620651620296142e-01	9.353079e-02
7.621954860888424e-01	8.292229e-02
7.624561342072989e-01	7.043853e-02
7.628746771627924e-01	6.424531e-02
7.630000000000000e-01	6.557287e-02
7.630483888801309e-01	6.648855e-02
7.631451666403929e-01	6.718669e-02
7.633387221609167e-01	6.368256e-02
7.637258332019644e-01	4.501133e-02
7.640000000000000e-01	2.513549e-02
7.640510005723401e-01	2.155899e-02
7.641530017170203e-01	1.686592e-02
7.643113231338853e-01	1.587548e-02
7.644726199679373e-01	2.403273e-02
7.647952136360412e-01	5.888070e-02
7.650000000000000e-01	8.954579e-02
7.650348149629612e-01	9.572022e-02
7.651044448888836e-01	1.070512e-01
7.652437047407283e-01	1.252095e-01
7.655222244444179e-01	1.470591e-01
7.660000000000000e-01	1.635770e-01
7.660557039407380e-01	1.624254e-01
7.661671118222138e-01	1.599213e-01
7.663899275851653e-01	1.540414e-01
7.668355591110685e-01	1.404558e-01
7.670000000000000e-01	1.349120e-01
7.670737360221010e-01	1.341239e-01
7.672212080663032e-01	1.364630e-01
7.675161521547075e-01	1.560934e-01
7.680000000000000e-01	2.096330e-01
7.680070208825387e-01	2.107887e-01
7.680339915424734e-01	2.148757e-01
7.680692105089064e-01	2.195466e-01
7.681396484417724e-01	2.267586e-01
7.682805243075044e-01	2.334651e-01
7.685622760389682e-01	2.235449e-01
7.690000000000000e-01	1.776069e-01
7.690563503462928e-01	1.687595e-01
7.691690510388783e-01	1.548369e-01
7.693944524240495e-01	1.417384e-01
7.697595385996592e-01	1.474988e-01
7.700000000000000e-01	1.653005e-01
7.700479552808093e-01	1.700281e-01
7.701438658424277e-01	1.765807e-01
7.703356869656646e-01	1.771779e-01
7.707151338827835e-01	1.485226e-01
7.710000000000000e-01	1.089419e-01
7.710502126179667e-01	9.920203e-02
7.711506378539000e-01	8.046364e-02
7.713514883257666e-01	4.616426e-02
7.717531892694999e-01	-1.513458e-02
7.720000000000000e-01	-4.920531e-02
7.720415936081255e-01	-5.385946e-02
7.721247808243765e-01	-6.199787e-02
7.722911552568784e-01	-7.345358e-02
7.725776952457349e-01	-8.107340e-02
7.730000000000000e-01	-7.752451e-02
7.730475443997061e-01	-7.460497e-02
7.731426331991185e-01	-6.739916e-02
7.733328107979430e-01	-4.769704e-02
7.736195113566482e-01	-7.141405e-03
7.740000000000000e-01	5.841033e-02
7.740407163532831e-01	6.558978e-02
7.741221490598493e-01	7.730063e-02
7.742850144729817e-01	9.037619e-02
7.745320009320096e-01	8.811096e-02
7.748751062045075e-01	5.610524e-02
7.750000000000000e-01	3.682956e-02
7.750380998569704e-01	2.921290e-02
7.751142995709110e-01	1.402252e-02
7.752666989987925e-01	-1.620672e-02
7.755714978545555e-01	-7.623803e-02
7.760000000000000e-01	-1.601311e-01
7.760508817877181e-01	-1.687473e-01
7.761526453631541e-01	-1.832078e-01
7.763561725140261e-01	-2.014235e-01
7.766670772760391e-01	-2.086595e-01
7.769879790374417e-01	-1.988458e-01
7.770000000000000e-01	-1.980416e-01
7.770721257753502e-01	-1.925368e-01
7.771682934758172e-01	-1.867408e-01
7.773606288767511e-01	-1.799396e-01
7.777452996786188e-01	-1.772858e-01
7.780000000000000e-01	-1.813653e-01
7.780716568907023e-01	-1.820998e-01
7.782149706721071e-01	-1.794752e-01
7.785015982349166e-01	-1.586150e-01
7.789652275648220e-01	-1.022030e-01
7.790000000000000e-01	-9.669172e-02
7.790232608202085e-01	-9.278847e-02
7.790697824606252e-01	-8.580563e-02
7.791628257414587e-01	-7.555327e-02
7.793489123031258e-01	-6.694538e-02
7.796293469864294e-01	-7.633819e-02
7.799316543290209e-01	-1.074644e-01
7.800000000000000e-01	-1.177990e-01
7.800350686187602e-01	-1.233969e-01
7.801052058562805e-01	-1.328596e-01
7.802454803313212e-01	-1.441004e-01
7.805260292814027e-01	-1.434032e-01
7.809293924300016e-01	-1.123662e-01
7.810000000000000e-01	-1.029737e-01
7.810431288111126e-01	-9.592788e-02
7.811293864333378e-01	-8.251451e-02
7.813019016777882e-01	-5.862429e-02
7.816469321666890e-01	-1.859862e-02
7.820000000000000e-01	1.585628e-02
7.820398023880141e-01	1.831903e-02
7.821194071640423e-01	2.179894e-02
7.822786167160987e-01	2.353724e-02
7.824740345968804e-01	1.658828e-02
7.827792121223206e-01	-9.191804e-03
7.830000000000000e-01	-3.573907e-02
7.830292164741876e-01	-3.968288e-02
7.830876494225625e-01	-4.629167e-02
7.832045153193123e-01	-5.468578e-02
7.833623009874059e-01	-5.629941e-02
7.836118889358051e-01	-4.004256e-02
7.838958802818274e-01	-2.809276e-03
7.840000000000000e-01	1.580636e-02
7.840320703686400e-01	2.243170e-02
7.840962111059198e-01	3.523767e-02
7.842244925804794e-01	5.888723e-02
7.844810555295987e-01	9.943549e-02
7.850000000000000e-01	1.696283e-01
7.850814600102786e-01	1.781665e-01
7.851745571648826e-01	1.876106e-01
7.853607514740907e-01	2.056136e-01
7.857331400925068e-01	2.395529e-01
7.860000000000000e-01	2.626764e-01
7.860744777236832e-01	2.679300e-01
7.862234331710497e-01	2.766331e-01
7.865213440657827e-01	2.871997e-01
7.870000000000000e-01	2.946545e-01
7.870595821789467e-01	2.952147e-01
7.871787465368398e-01	2.985596e-01
7.874170752526262e-01	3.146679e-01
7.878937326841988e-01	3.653161e-01
7.880000000000000e-01	3.798126e-01
7.880477538396636e-01	3.855664e-01
7.881432615189908e-01	3.929889e-01
7.883342768776451e-01	3.901179e-01
7.887163075949537e-01	3.416809e-01
7.890000000000000e-01	2.801277e-01
7.890606850206932e-01	2.634386e-01
7.891820550620794e-01	2.338953e-01
7.894247951448519e-01	1.908899e-01
7.899031226184787e-01	1.368093e-01
7.900000000000000e-01	1.306855e-01
7.900501809992901e-01	1.282435e-01
7.901505429978702e-01	1.208441e-01
7.903512669950304e-01	9.573317e-02
7.907076414317356e-01	2.897131e-02
7.910000000000000e-01	-4.040373e-02
7.910447696402860e-01	-5.127632e-02
7.911343089208581e-01	-6.889000e-02
7.913048045701817e-01	-8.894253e-02
7.914906853983369e-01	-9.133215e-02
7.917522451631536e-01	-6.531808e-02
7.920000000000000e-01	-2.070316e-02
7.920191348385411e-01	-1.576116e-02
7.920446479565960e-01	-9.277164e-03
7.920956741927057e-01	3.409906e-03
7.921977266649249e-01	2.774392e-02
7.924018316093636e-01	7.279021e-02
7.928100414982409e-01	1.551945e-01
7.930000000000000e-01	1.906908e-01
7.930812951844735e-01	2.024186e-01
7.932438855534204e-01	2.210138e-01
7.935690662913143e-01	2.411368e-01
7.940000000000000e-01	2.483798e-01
7.940614946989155e-01	2.442072e-01
7.941844840967466e-01	2.314768e-01
7.944304628924086e-01	1.880496e-01
7.948864013665342e-01	7.482748e-02
7.950000000000000e-01	4.029614e-02
7.950149969842707e-01	3.539413e-02
7.950449909528121e-01	2.642662e-02
7.951049788898950e-01	1.185449e-02
7.952000062026565e-01	-2.891311e-03
7.953411066270164e-01	-9.160881e-03
7.954855507128932e-01	2.636311e-03
7.956559544040186e-01	4.052592e-02
7.958963152321686e-01	1.226814e-01
7.960000000000000e-01	1.669590e-01
7.960222970020652e-01	1.774079e-01
7.960668910061954e-01	1.967258e-01
7.961560790144560e-01	2.282563e-01
7.963344550309769e-01	2.656967e-01
7.966912070640187e-01	2.776709e-01
7.970000000000000e-01	2.436883e-01
7.970427293748555e-01	2.334436e-01
7.971281881245667e-01	2.145339e-01
7.972991056239888e-01	1.835610e-01
7.976409406228331e-01	1.398505e-01
7.980000000000000e-01	1.096555e-01
7.980632438198993e-01	1.049737e-01
7.981897314596980e-01	9.072443e-02
7.984427067392952e-01	4.542095e-02
7.987371146571786e-01	-2.969813e-02
7.990000000000000e-01	-1.123221e-01
7.990411063542506e-01	-1.256020e-01
7.991233190627518e-01	-1.481546e-01
7.992877444797540e-01	-1.775029e-01
7.995416499491391e-01	-1.883239e-01
7.999003807521600e-01	-1.590105e-01
8.000000000000000e-01	-1.419081e-01
8.000400007152279e-01	-1.329421e-01
8.001200021456835e-01	-1.161063e-01
8.002800050065947e-01	-8.720907e-02
8.006000107284171e-01	-4.265085e-02
8.009748728567163e-01	-3.599589e-03
8.010000000000000e-01	-1.624394e-03
8.010338464929196e-01	5.701011e-04
8.011015394787588e-01	5.001591e-03
8.012369254504373e-01	1.403613e-02
8.015076973937942e-01	3.265931e-02
8.020000000000000e-01	6.737317e-02
8.020541543886714e-01	7.086343e-02
8.021624631660143e-01	7.688694e-02
8.023790807206997e-01	8.483393e-02
8.028123158300708e-01	9.193818e-02
8.030000000000000e-01	9.200201e-02
8.030601698438878e-01	9.129702e-02
8.031805095316634e-01	9.011111e-02
8.034211889072147e-01	8.868103e-02
8.039025476583171e-01	8.764419e-02
8.040000000000000e-01	8.772183e-02
8.040962717502206e-01	8.889628e-02
8.042888152506615e-01	9.299683e-02
8.046739022515436e-01	1.064961e-01
8.050000000000000e-01	1.217120e-01
8.050770174001765e-01	1.245961e-01
8.052310522005293e-01	1.270745e-01
8.055391218012349e-01	1.199300e-01
8.060000000000000e-01	9.361044e-02
8.060519437041092e-01	8.926147e-02
8.061558311123274e-01	8.203308e-02
8.063636059287638e-01	7.381864e-02
8.067687270750795e-01	7.151713e-02
8.070000000000001e-01	7.644213e-02
8.070489490192922e-01	7.861962e-02
8.071468470578766e-01	8.283423e-02
8.073426431350456e-01	9.066635e-02
8.077342352893833e-01	1.049288e-01
8.080000000000001e-01	1.138434e-01
8.080783184308676e-01	1.148816e-01
8.082349552926027e-01	1.141447e-01
8.085482290160729e-01	1.024699e-01
8.090000000000001e-01	7.295258e-02
8.090545851922550e-01	6.728368e-02
8.091637555767651e-01	5.524032e-02
8.093820963457852e-01	2.812263e-02
8.098187778838254e-01	-3.256652e-02
8.100000000000001e-01	-5.986935e-02
8.100311548808411e-01	-6.427415e-02
8.100934646425231e-01	-7.168661e-02
8.102180841658871e-01	-8.080090e-02
8.104218315333775e-01	-8.177043e-02
8.107191188981723e-01	-5.976616e-02
8.110000000000001e-01	-2.181226e-02
8.110108735667830e-01	-1.973656e-02
8.110326207003490e-01	-1.574286e-02
8.110761149674809e-01	-8.372749e-03
8.111494175921864e-01	2.177070e-03
8.112960228415974e-01	1.669042e-02
8.115892333404194e-01	2.858488e-02
8.118928682369385e-01	2.438854e-02
8.120000000000001e-01	1.857082e-02
8.120347860413181e-01	1.549114e-02
8.121043581239540e-01	8.759420e-03
8.122435022892259e-01	-6.968650e-03
8.124499522424167e-01	-3.578404e-02
8.128628521487982e-01	-1.041044e-01
8.130000000000001e-01	-1.294742e-01
8.130175691489472e-01	-1.327229e-01
8.130527074468413e-01	-1.384592e-01
8.131229840426296e-01	-1.464885e-01
8.132635372342062e-01	-1.523257e-01
8.134272334253547e-01	-1.430837e-01
8.136654539535080e-01	-1.026266e-01
8.139264883040813e-01	-3.411495e-02
8.140000000000001e-01	-1.002900e-02
8.140135725528503e-01	-5.170661e-03
8.140407176585509e-01	3.988355e-03
8.140950078699520e-01	1.992716e-02
8.141966389756131e-01	4.156238e-02
8.143999011869353e-01	6.181765e-02
8.146342244778096e-01	5.562029e-02
8.148332963576398e-01	2.625089e-02
8.150000000000001e-01	-1.188388e-02
8.150056768334203e-01	-1.355963e-02
8.150170305002609e-01	-1.684651e-02
8.150397378339420e-01	-2.320418e-02
8.150851525013043e-01	-3.517455e-02
8.151759818360288e-01	-5.633365e-02
8.153576405054779e-01	-8.998258e-02
8.156242473052135e-01	-1.231092e-01
8.159385726687373e-01	-1.454976e-01
8.160000000000001e-01	-1.476004e-01
8.160399967763092e-01	-1.479200e-01
8.161199903289276e-01	-1.482939e-01
8.162799774341643e-01	-1.478616e-01
8.165999516446375e-01	-1.436455e-01
8.170000000000001e-01	-1.349026e-01
8.170639948420947e-01	-1.344333e-01
8.171919845262841e-01	-1.367600e-01
8.174479638946627e-01	-1.539508e-01
8.178549976639857e-01	-2.014070e-01
8.180000000000001e-01	-2.238310e-01
8.180545153516753e-01	-2.314055e-01
8.181635460550257e-01	-2.412650e-01
8.183816074617266e-01	-2.402136e-01
8.187349762022456e-01	-1.993017e-01
8.190000000000001e-01	-1.452962e-01
8.190487928453665e-01	-1.327027e-01
8.191463785360992e-01	-1.104269e-01
8.193415499175647e-01	-7.665435e-02
8.196082739298630e-01	-4.806505e-02
8.198378273039550e-01	-3.784189e-02
8.200000000000001e-01	-3.763834e-02
8.200284653093000e-01	-3.873217e-02
8.200853959278999e-01	-4.138409e-02
8.201992571650997e-01	-4.878389e-02
8.204216853832166e-01	-7.041664e-02
8.208665418194504e-01	-1.278324e-01
8.210000000000001e-01	-1.483864e-01
8.210546840098548e-01	-1.572152e-01
8.211640520295643e-01	-1.733810e-01
8.213827880689833e-01	-1.993401e-01
8.218202601478215e-01	-2.377272e-01
8.220000000000001e-01	-2.491051e-01
8.220700658925664e-01	-2.493045e-01
8.222101976776991e-01	-2.439241e-01
8.224904612479644e-01	-2.111507e-01
8.229377449882391e-01	-1.264095e-01
8.230000000000001e-01	-1.112008e-01
8.230236347160076e-01	-1.050253e-01
8.230709041480228e-01	-9.383210e-02
8.231654430120530e-01	-7.653704e-02
8.233451640614136e-01	-5.767430e-02
8.235550838409315e-01	-5.578171e-02
8.238069312833159e-01	-7.769223e-02
8.240000000000001e-01	-1.075135e-01
8.240294754935921e-01	-1.132667e-01
8.240884264807762e-01	-1.234710e-01
8.242063284551444e-01	-1.380646e-01
8.244421324038809e-01	-1.486413e-01
8.248199338830025e-01	-1.349256e-01
8.250000000000001e-01	-1.169890e-01
8.250426580687865e-01	-1.111604e-01
8.251279742063594e-01	-1.009782e-01
8.252986064815052e-01	-8.677895e-02
8.256084727696663e-01	-7.657824e-02
8.260000000000001e-01	-7.990231e-02
8.260412030513076e-01	-8.110469e-02
8.261236091539227e-01	-8.121325e-02
8.262884213591528e-01	-7.300273e-02
8.265018718898677e-01	-4.625719e-02
8.268733043497225e-01	2.682243e-02
8.270000000000001e-01	5.828697e-02
8.270361232214561e-01	6.809598e-02
8.271083696643682e-01	8.620349e-02
8.272528625501923e-01	1.157444e-01
8.275418483218405e-01	1.540885e-01
8.280000000000001e-01	1.872455e-01
8.280559982897129e-01	1.869882e-01
8.281679948691385e-01	1.858855e-01
8.283919880279897e-01	1.812169e-01
8.288121921768832e-01	1.675127e-01
8.290000000000001e-01	1.596471e-01
8.290738491729358e-01	1.558535e-01
8.292215475188073e-01	1.480223e-01
8.295169442105502e-01	1.314244e-01
8.300000000000001e-01	1.029547e-01
8.300590793383487e-01	1.012727e-01
8.301772380150458e-01	1.021531e-01
8.304135553684402e-01	1.193539e-01
8.307312978984072e-01	1.665795e-01
8.310000000000001e-01	2.225152e-01
8.310547177760894e-01	2.354710e-01
8.311641533282681e-01	2.583687e-01
8.313830244326255e-01	2.912926e-01
8.318207666413402e-01	3.298252e-01
8.320000000000001e-01	3.367640e-01
8.320645499435807e-01	3.373005e-01
8.321936498307420e-01	3.399366e-01
8.324518496050644e-01	3.517456e-01
8.329682491537092e-01	3.871873e-01
8.330000000000000e-01	3.899269e-01
8.330353881315307e-01	3.926926e-01
8.331061643945921e-01	3.965890e-01
8.332477169207149e-01	3.971206e-01
8.335308219729605e-01	3.751796e-01
8.340000000000000e-01	3.066862e-01
8.340566210104491e-01	2.945558e-01
8.341698630313473e-01	2.720616e-01
8.343963470731438e-01	2.345804e-01
8.348493151567368e-01	1.750378e-01
8.350000000000000e-01	1.592628e-01
8.350786304088970e-01	1.534984e-01
8.352358912266910e-01	1.435014e-01
8.355504128622789e-01	1.290501e-01
8.360000000000000e-01	1.152229e-01
8.360629043271176e-01	1.142542e-01
8.361887129813528e-01	1.120262e-01
8.364403302898232e-01	1.063531e-01
8.369435649067640e-01	9.274952e-02
8.370000000000000e-01	9.102806e-02
8.370976562500000e-01	8.735037e-02
8.372929687500000e-01	7.908870e-02
8.376835937500000e-01	5.985801e-02
8.380000000000000e-01	4.243403e-02
8.380670884023034e-01	3.732166e-02
8.382012652069102e-01	2.494070e-02
8.384696188161239e-01	-7.043664e-03
8.387607510907362e-01	-5.043089e-02
8.390000000000000e-01	-9.157595e-02
8.390493916150020e-01	-1.005616e-01
8.391481748450063e-01	-1.175222e-01
8.393457413050146e-01	-1.470815e-01
8.397408742250313e-01	-1.960143e-01
8.400000000000000e-01	-2.227412e-01
8.400790265840034e-01	-2.252293e-01
8.402370797520100e-01	-2.224476e-01
8.405100617431405e-01	-1.961089e-01
8.407839473327882e-01	-1.465806e-01
8.410000000000000e-01	-9.398931e-02
8.410331119831495e-01	-8.502047e-02
8.410993359494484e-01	-6.888128e-02
8.412317838820464e-01	-4.319473e-02
8.413996110322827e-01	-2.165766e-02
8.415930227814572e-01	-1.016077e-02
8.417471579479098e-01	-1.065924e-02
8.418968672514482e-01	-1.871756e-02
8.420000000000000e-01	-2.749301e-02
8.420203159778643e-01	-2.956021e-02
8.420609479335931e-01	-3.318712e-02
8.421422118450507e-01	-3.838604e-02
8.422743843412024e-01	-4.100917e-02
8.425387293335057e-01	-3.166898e-02
8.427783695102651e-01	-9.402907e-03
8.430000000000000e-01	2.099339e-02
8.430304862758305e-01	2.590493e-02
8.430914588274917e-01	3.481306e-02
8.432134039308140e-01	4.857572e-02
8.434532298390038e-01	6.419198e-02
8.437399128299966e-01	6.755248e-02
8.440000000000000e-01	5.976113e-02
8.440322943058475e-01	5.773605e-02
8.440968829175426e-01	5.405852e-02
8.442260601409328e-01	4.812683e-02
8.444122613893846e-01	4.250013e-02
8.446695366379462e-01	3.962500e-02
8.449882243201822e-01	4.080959e-02
8.450000000000000e-01	4.097316e-02
8.450201356497234e-01	4.120487e-02
8.450604069491705e-01	4.125212e-02
8.451409495480645e-01	3.946382e-02
8.453020347458525e-01	2.962282e-02
8.455612217106840e-01	6.669381e-04
8.458565993527130e-01	-4.667595e-02
8.460000000000000e-01	-7.473086e-02
8.460238792292153e-01	-7.980771e-02
8.460716376876458e-01	-8.939791e-02
8.461671546045069e-01	-1.061709e-01
8.463385787775354e-01	-1.297924e-01
8.465669298090219e-01	-1.499759e-01
8.468831982817534e-01	-1.635770e-01
8.470000000000000e-01	-1.648373e-01
8.470407862447042e-01	-1.645379e-01
8.471223587341128e-01	-1.645237e-01
8.472855037129299e-01	-1.670520e-01
8.476117936705642e-01	-1.792199e-01
8.480000000000000e-01	-2.006869e-01
8.480652579915269e-01	-2.027683e-01
8.481957739745806e-01	-2.010009e-01
8.484568059406880e-01	-1.757310e-01
8.488244128196359e-01	-1.083414e-01
8.490000000000000e-01	-6.448425e-02
8.490469879923501e-01	-5.191012e-02
8.491409639770504e-01	-2.969947e-02
8.492731931178065e-01	-5.237334e-03
8.494082161772897e-01	1.033196e-02
8.496371686441770e-01	1.887758e-02
8.498880305849078e-01	1.133627e-02
8.500000000000000e-01	2.365078e-03
8.500216936843158e-01	-1.594480e-04
8.500650810529475e-01	-5.157342e-03
8.501518557902109e-01	-1.495269e-02
8.503254052647378e-01	-3.384134e-02
8.506725042137915e-01	-6.984937e-02
8.510000000000000e-01	-1.024588e-01
8.510694197898108e-01	-1.088460e-01
8.512082593694322e-01	-1.211565e-01
8.514859385286752e-01	-1.439027e-01
8.520000000000000e-01	-1.829818e-01
8.520555358318486e-01	-1.852416e-01
8.521666074955457e-01	-1.864233e-01
8.523887508229401e-01	-1.752578e-01
8.527794404206721e-01	-1.292768e-01
8.530000000000000e-01	-9.158210e-02
8.530499658862485e-01	-8.134167e-02
8.531498976587455e-01	-6.226295e-02
8.533497612037396e-01	-2.932190e-02
8.536282196751099e-01	6.852461e-03
8.540000000000000e-01	4.464259e-02
8.540420207674406e-01	4.967624e-02
8.541260623023218e-01	6.423441e-02
8.542941453720843e-01	1.094483e-01
8.544984058679695e-01	1.921080e-01
8.548254822440574e-01	3.685561e-01
